"time{s}","ModulatedVoltageSource\p_high.u{V}","Inertia\p2.omega{rad/s}"
1.0000004408759,24,1.15247146177578e-009
1.00000056343137,24,2.36969863405725e-009
1.00000068598685,24,4.22588178353749e-009
1.00000080854232,24,6.84734106097574e-009
1.0000009310978,24,1.03642186938412e-008
1.00000117620875,24,2.05431954364326e-008
1.0000014213197,24,3.57768170652657e-008
1.00000166643065,24,5.71115318416687e-008
1.00000215665255,24,1.21905022864458e-007
1.00000258997015,24,2.08737150335799e-007
1.00000302328774,24,3.2844834020864e-007
1.00000345660533,24,4.85752607337777e-007
1.00000388992293,24,6.85157520934604e-007
1.00000432324052,24,9.30977079872021e-007
1.0000051898757,24,1.57826282930424e-006
1.00000605651089,24,2.45856457091652e-006
1.00000692314607,24,3.60003996061016e-006
1.00000778978126,24,5.02845461864662e-006
1.00000865641645,24,6.76750464463651e-006
1.00000952305163,24,8.83891140888373e-006
1.00001038968682,24,1.1262417516339e-005
1.00001212295719,24,1.72361464000065e-005
1.00001359782597,24,2.35778664332433e-005
1.00001507269476,24,3.11456381705629e-005
1.00001654756355,24,3.99941741333403e-005
1.00001802243233,24,5.01697643819886e-005
1.00001949730112,24,6.17112719693127e-005
1.0000209721699,24,7.46511392225379e-005
1.00002392190748,24,0.000104828045413355
1.00002638608577,24,0.000134522104401833
1.00002885026407,24,0.000168366496652437
1.00003131444236,24,0.000206400492741431
1.00003377862066,24,0.000248644677005939
1.00003709659623,24,0.000312188234881323
1.00003965820026,24,0.000366470964888138
1.00004221980429,24,0.00042529011029419
1.00004478140832,24,0.00048862272606761
1.00004734301236,24,0.000556440525347829
1.00004990461639,24,0.000628711496291436
1.00005246622042,24,0.000705400689696473
1.00005502782445,24,0.000786470728465244
1.00005758942848,24,0.000871882420254483
1.00006015103251,24,0.000961595377328279
1.00006527424058,24,0.00115375948768829
1.00006947359162,24,0.00132374429647475
1.00007367294267,24,0.00150476683340813
1.00007787229371,24,0.00169664134078681
1.00008207164475,24,0.00189918294000021
1.0000862709958,24,0.00211220873268863
1.00009047034684,24,0.0023355382185627
1.00009466969789,24,0.002568993549381
1.00009886904893,24,0.00281239950966097
1.00010306839997,24,0.00306558360102565
1.00010726775102,24,0.00332837610899658
1.00011566645311,24,0.00388212173965928
1.00012406515519,24,0.00447233546850827
1.00013246385728,24,0.00509776016673876
1.00014086255937,24,0.00575718173835668
1.00014926126146,24,0.00644942786209877
1.00015765996354,24,0.00717336651813754
1.00017445736772,24,0.00871198347897303
1.0001912547719,24,0.0103647304633098
1.00020805217607,24,0.0121238684220485
1.00024164698442,24,0.0159328687593693
1.00027137282532,24,0.019592453418805
1.00030109866621,24,0.0234905215757787
1.0003308245071,24,0.0275991846616334
1.000360550348,24,0.0318937848181651
1.00039027618889,24,0.0363525307569766
1.00042000202978,24,0.0409561637388715
1.00047945371157,24,0.0505321681885836
1.00053296022518,24,0.0594952191620373
1.00057133445661,24,0.0660854787825161
1.00060970868804,24,0.0727882655703456
1.00064808291947,24,0.0795867856245809
1.0006864571509,24,0.0864666751320488
1.00072483138233,24,0.0934155930574293
1.00076320561376,24,0.100423015679935
1.00080157984519,24,0.107480030433105
1.00083995407662,24,0.114579065492198
1.00087832830805,24,0.121713644952695
1.00091670253948,24,0.128878229436482
1.00095507677092,24,0.136068104870432
1.00099345100235,24,0.143279267925199
1.00103182523378,24,0.150508307912298
1.00107716512769,24,0.159068644771912
1.0011225050216,24,0.167645845750599
1.00116784491551,24,0.176236561629664
1.00121318480942,24,0.184838025969329
1.00125852470333,24,0.193447951024128
1.00130386459724,24,0.202064440902963
1.00134920449115,24,0.210685924202738
1.00139454438507,24,0.219311100497609
1.00143988427898,24,0.227938894582581
1.00148522417289,24,0.236568416814497
1.0015305640668,24,0.245198930332612
1.00157590396071,24,0.253829824884972
1.00162124385462,24,0.262460595522389
1.00166658374853,24,0.271090824597478
1.00171192364244,24,0.279720166524875
1.00175726353635,24,0.288348335220752
1.00180260343026,24,0.296975093906214
1.00184794332418,24,0.305600246718507
1.001938623112,24,0.32284511769748
1.00202930289982,24,0.340081960121781
1.00211998268764,24,0.357310095073545
1.00221066247547,24,0.374529058403899
1.00230134226329,24,0.391738536282014
1.00239202205111,24,0.408938317280405
1.00248270183893,24,0.426128257818255
1.00257338162676,24,0.443308260021565
1.00266406141458,24,0.460478258219175
1.0027547412024,24,0.47763820954634
1.00284542099022,24,0.494788086561484
1.00302678056587,24,0.52905755920031
1.00320814014151,24,0.563286597955778
1.00338949971716,24,0.597475203880739
1.0035708592928,24,0.631623396196306
1.00375221886845,24,0.665731199287824
1.00411493801973,24,0.733825862857133
1.00447765717102,24,0.80175947124667
1.0052030954736,24,0.937145225068789
1.00592853377618,24,1.07189080496775
1.00737941038134,24,1.33947517131322
1.0088302869865,24,1.60453119847635
1.01028116359165,24,1.86707903636293
1.01173204019681,24,2.12713922994287
1.01463379340712,24,2.63987180230694
1.01753554661744,24,3.14289054405852
1.02043729982775,24,3.63636309418108
1.02624080624838,24,4.59529905018339
1.03146396202695,24,5.42726196241257
1.03668711780551,24,6.23068652054764
1.04191027358408,24,7.00642173927613
1.04713342936265,24,7.75529395079294
1.05235658514121,24,8.47810861940968
1.06280289669834,24,9.84869984392738
1.07324920825548,24,11.1242823989775
1.08369551981261,24,12.3106923086562
1.09414183136974,24,13.4135964350415
1.10458814292687,24,14.438563252021
1.115034454484,24,15.3910968683349
1.12548076604113,24,16.2766440821971
1.13592707759827,24,17.1006015293038
1.15681970071253,24,18.5851203079085
1.17562306151537,24,19.7633684797159
1.19254608623792,24,20.7204902192756
1.20946911096047,24,21.5986666724145
1.22469983321077,24,22.3336334184984
1.23993055546107,24,23.023739786804
1.25363820548634,24,23.6096410668834
1.26734585551161,24,24.1625158079594
1.28105350553688,24,24.6806095451247
1.29476115556214,24,25.1604677189842
1.30846880558741,24,25.5978367897172
1.32080569061015,24,25.9517522386611
1.3331425756329,24,26.2657511267343
1.34547946065564,24,26.5389341962275
1.35781634567838,24,26.7721023332832
1.37015323070112,24,26.9679926261312
1.38249011572386,24,27.1312635882755
1.3948270007466,24,27.2682138739508
1.40716388576934,24,27.3863128012871
1.41950077079209,24,27.4934402168014
1.43183765581483,24,27.5971384441163
1.44417454083757,24,27.703879548406
1.45651142586031,24,27.8184389443363
1.46884831088305,24,27.9434240587703
1.48118519590579,24,28.0790264627792
1.49352208092853,24,28.2230382149802
1.50585896595128,24,28.3711442944889
1.51819585097402,24,28.5174688612123
1.53053273599676,24,28.6553252691342
1.5428696210195,24,28.7780930858824
1.55520650604224,24,28.8801205866637
1.56754339106498,24,28.9575338436394
1.57988027608772,24,29.0088332681363
1.59221716111047,24,29.0351813381851
1.60455404613321,24,29.0403297623606
1.61689093115595,24,29.030191420955
1.62922781617869,24,29.0121189595485
1.64156470120143,24,28.9939952942473
1.65390158622417,24,28.9832635507809
1.66623847124691,24,28.986023781239
1.67857535626966,24,29.0063057593724
1.6909122412924,24,29.0455987630141
1.70324912631514,24,29.1026873611864
1.71558601133788,24,29.1738105701526
1.72792289636062,24,29.2531307484404
1.74025978138336,24,29.3334671056195
1.7525966664061,24,29.4072164689977
1.76493355142885,24,29.4673537614327
1.77727043645159,24,29.5083827741937
1.78960732147433,24,29.5271023449879
1.80194420649707,24,29.5230704371022
1.81428109151981,24,29.4986899994766
1.82661797654255,24,29.4588995215767
1.83895486156529,24,29.4105151485904
1.85129174658804,24,29.3613252834285
1.86362863161078,24,29.3190712940442
1.87596551663352,24,29.2904549970176
1.88830240165626,24,29.2802984275311
1.900639286679,24,29.2909521827109
1.91297617170174,24,29.3220138544234
1.92531305672448,24,29.3703833315698
1.93764994174723,24,29.4306486547909
1.94998682676997,24,29.4957635928087
1.96232371179271,24,29.557945225246
1.97466059681545,24,29.609688194696
1.98699748183819,24,29.6447671849579
2.00043570571303,24,29.6592858711664
2.01387392958788,24,29.6476004208814
2.02731215346272,24,29.6121632657178
2.04075037733756,24,29.5591070895395
2.0541886012124,24,29.4972513321698
2.06762682508724,24,29.4366933454772
2.08106504896209,24,29.3872278557416
2.09450327283693,24,29.3568494875891
2.10794149671177,24,29.3505598349315
2.12137972058661,24,29.3696380467427
2.13481794446145,24,29.4114615803573
2.1482561683363,24,29.4698942412968
2.16169439221114,24,29.5361933960843
2.17513261608598,24,29.6003235354211
2.18857083996082,24,29.6524996018875
2.20200906383566,24,29.6847308579416
2.21541263537341,24,29.692127613799
2.22881620691117,24,29.6737952415933
2.24221977844892,24,29.6327564160705
2.25562334998667,24,29.5755737498388
2.26902692152442,24,29.5112882761563
2.28243049306217,24,29.4499784237731
2.29583406459992,24,29.4011888747274
2.30923763613767,24,29.3724802379788
2.32264120767542,24,29.3683086737804
2.33604477921317,24,29.3893800191536
2.34944835075092,24,29.4325532196431
2.36285192228867,24,29.4913010610948
2.37625549382642,24,29.5566719397273
2.38965906536417,24,29.6186321574328
2.40306263690193,24,29.6676063461428
2.41646620843968,24,29.6959851398097
2.42986977997743,24,29.6993516748813
2.44327335151518,24,29.6772079833804
2.45667692305293,24,29.6330631024179
2.47008049459068,24,29.5738626747526
2.48348406612843,24,29.5088651097256
2.49688763766618,24,29.4481681388893
2.51029120920393,24,29.4011384987447
2.52369478074168,24,29.3749924049303
2.53709835227943,24,29.3737286811994
2.55050192381718,24,29.3975503400495
2.56390549535493,24,29.4428406488614
2.57730906689268,24,29.5026932167331
2.59071263843044,24,29.5679314339739
2.60411620996819,24,29.6284883696948
2.61751978150594,24,29.6749572865279
2.63092335304369,24,29.7000773787026
2.64432692458144,24,29.6999071237154
2.65773049611919,24,29.6744738973229
2.67113406765694,24,29.6277753230665
2.68453763919469,24,29.5671286947169
2.69794121073244,24,29.5019885328978
2.71134478227019,24,29.4424456217415
2.72474835380794,24,29.3976625847619
2.73815192534569,24,29.3744896817683
2.75155549688344,24,29.3764548879185
2.7649590684212,24,29.4032549866637
2.77836263995895,24,29.4508048653162
2.7917662114967,24,29.5118361441288
2.80516978303445,24,29.5769721254954
2.8185733545722,24,29.6361418780686
2.83197692610995,24,29.6801364538308
2.8453804976477,24,29.702067952755
2.85878406918545,24,29.6984855565593
2.8721876407232,24,29.6699457401184
2.88559121226095,24,29.6209264498314
2.8989947837987,24,29.559098245426
2.91239835533645,24,29.4940869339284
2.9258019268742,24,29.4359496263194
2.93920549841195,24,29.3936206292808
2.95260906994971,24,29.3735661548838
2.96601264148746,24,29.3788337612114
2.97941621302521,24,29.4086141317069
2.99281978456296,24,29.458363589925
3.00622335610071,24,29.5204701070428
3.01962692763846,24,29.5853814399021
3.03303049917621,24,29.6430499949837
3.04643407071396,24,29.6844905576958
3.05983764225171,24,29.703208335512
3.07324121378946,24,29.696254047194
3.08664478532721,24,29.6647127096635
3.10004835686496,24,29.6135307850522
3.11345192840271,24,29.5507113253448
3.12685549994047,24,29.4860255151603
3.14025907147822,24,29.4294701964971
3.15366264301597,24,29.3897282277714
3.1672741364234,24,29.3728036211
3.18088562983082,24,29.3821142995229
3.19449712323825,24,29.4161911130534
3.20810861664568,24,29.4696718107036
3.22172011005311,24,29.5341130422097
3.23533160346054,24,29.599284784433
3.24894309686797,24,29.6547725841489
3.2625545902754,24,29.6916507167264
3.27616608368283,24,29.7039524608818
3.28977757709026,24,29.6896742903035
3.30338907049769,24,29.6511211793504
3.31700056390512,24,29.594521860534
3.33061205731255,24,29.5289860246633
3.34422355071997,24,29.4650004513529
3.3578350441274,24,29.4127353688996
3.37144653753483,24,29.3804438699347
3.38505803094226,24,29.3731961448672
3.39866952434969,24,29.3921194449683
3.41228101775712,24,29.4342356033594
3.42589251116455,24,29.4929117476345
3.43950400457198,24,29.5588670411788
3.45311549797941,24,29.6216057695236
3.46672699138684,24,29.671076874503
3.48033848479427,24,29.699304365938
3.4939499782017,24,29.7017121664037
3.50756147160913,24,29.6778997230918
3.52117296501655,24,29.6317162279565
3.53478445842398,24,29.570615018506
3.54839595183141,24,29.5044107724072
3.56200744523884,24,29.4436712696506
3.57561893864627,24,29.3980265946228
3.5892304320537,24,29.3746683827113
3.60284192546113,24,29.37725663553
3.61645341886856,24,29.4053756476168
3.63006491227599,24,29.4546019593589
3.64367640568342,24,29.5171726599869
3.65728789909085,24,29.5831699253783
3.67089939249828,24,29.6420652688923
3.6845108859057,24,29.6844001967849
3.69812237931313,24,29.7033346926389
3.71173387272056,24,29.6957923346188
3.72534536612799,24,29.6629859791852
3.73895685953542,24,29.610218287832
3.75256835294285,24,29.5459925247968
3.76617984635028,24,29.4806024514862
3.77979133975771,24,29.4244596069356
3.79340283316514,24,29.3864436377987
3.80701432657257,24,29.372531737051
3.82062581998,24,29.3848976619435
3.83423731338743,24,29.4215922899479
3.84784880679485,24,29.476840368417
3.86146030020228,24,29.5419147604536
3.87507179360971,24,29.6064770339251
3.88868328701714,24,29.6602017032653
3.90229478042457,24,29.6944403320406
3.915906273832,24,29.7036498877127
3.92951776723943,24,29.6863275917376
3.94312926064686,24,29.6452716881044
3.95674075405429,24,29.5871132689936
3.97035224746172,24,29.5212073418541
3.98396374086915,24,29.4580918895114
3.99757523427658,24,29.4077908685937
4.01118672768401,24,29.3782415331195
4.02479822109143,24,29.3740805914623
4.03840971449886,24,29.3959509230728
4.05202120790629,24,29.4404115217568
4.06563270131372,24,29.5004576717853
4.07924419472115,24,29.5665857283901
4.09285568812858,24,29.6282643355574
4.10646718153601,24,29.6756045656607
4.12007867494344,24,29.7009687441754
4.13369016835087,24,29.7002423148037
4.1473016617583,24,29.673532871298
4.16091315516573,24,29.6251582187677
4.17452464857316,24,29.5629219623398
4.18813614198059,24,29.4968143511652
4.20174763538802,24,29.4373794223907
4.21535912879545,24,29.3940331120646
4.22897062220288,24,29.373600352534
4.24258211561031,24,29.3792804193674
4.25619360901774,24,29.4101727614461
4.26980510242517,24,29.4614172694897
4.2834165958326,24,29.5249287861528
4.29702808924003,24,29.5906332457503
4.31063958264746,24,29.6480405917023
4.32425107605489,24,29.6879243546286
4.33786256946232,24,29.7038364080904
4.35147406286975,24,29.6931890298398
4.36508555627718,24,29.657698549311
4.3786970496846,24,29.6031004642835
4.39230854309203,24,29.5381882684559
4.40592003649946,24,29.4733581229727
4.41953152990689,24,29.4189241825499
4.43314302331432,24,29.3834894091537
4.44675451672175,24,29.372621631379
4.46036601012918,24,29.3880164126571
4.47397750353661,24,29.427249424239
4.48758899694404,24,29.4841442224661
4.50120049035147,24,29.5497082613316
4.5148119837589,24,29.6135174780045
4.52842347716633,24,29.6653587702095
4.54203497057376,24,29.696880911101
4.55564646398119,24,29.7029774839683
4.56925795738862,24,29.6826500517499
4.58286945079605,24,29.639183640148
4.59648094420348,24,29.5795962839033
4.61009243761091,24,29.5134668454498
4.62370393101834,24,29.4513608890303
4.63731542442577,24,29.4031342525029
4.6509269178332,24,29.3763915250579
4.66453841124063,24,29.375326336236
4.67814990464806,24,29.4000959489387
4.69176139805549,24,29.4468037227844
4.70537289146292,24,29.5080878597282
4.71898438487035,24,29.5742423259536
4.73259587827777,24,29.6347233340382
4.7462073716852,24,29.6798264750327
4.75981886509263,24,29.7022701116905
4.77343035850006,24,29.6984109602827
4.78704185190749,24,29.6688646004085
4.80065334531492,24,29.6184073529416
4.81426483872235,24,29.5551749886746
4.82787633212978,24,29.4893105995824
4.84148782553721,24,29.4313111005583
4.85509931894464,24,29.3903579738829
4.86871081235207,24,29.3728951072437
4.8823223057595,24,29.3816544857105
4.89593379916693,24,29.4152526594837
4.90954529257436,24,29.4684030492083
4.92315678598179,24,29.5327153939912
4.93676827938922,24,29.597981225578
4.95037977279665,24,29.6537722696751
4.96399126620408,24,29.6911151708919
4.97760275961151,24,29.7039687763084
4.99121425301894,24,29.6902402549774
5.00482574642637,24,29.6521454407532
5.0184372398338,24,29.5958392702671
5.03204873324123,24,29.5303851951474
5.04566022664866,24,29.4662583375317
5.05927172005609,24,29.4136528333934
5.07288321346352,24,29.3808765932012
5.08649470687095,24,29.3730764828601
5.10010620027837,24,29.3914664466852
5.1137176936858,24,29.4331520477146
5.12732918709323,24,29.4915686256053
5.14094068050066,24,29.5574774344541
5.15455217390809,24,29.6203915969276
5.16816366731552,24,29.6702333596828
5.18177516072295,24,29.6989679687932
5.19538665413038,24,29.7019376603946
5.20899814753781,24,29.6786507913071
5.22260964094524,24,29.6328714964854
5.23622113435267,24,29.5719884174719
5.2498326277601,24,29.5057823539333
5.26344412116753,24,29.4448228613517
5.27705561457496,24,29.3987762541423
5.29066710798239,24,29.3748983763867
5.30427860138982,24,29.37693111783
5.31789009479725,24,29.4045458864857
5.33150158820468,24,29.4533985670861
5.34511308161211,24,29.5157858208251
5.35872457501954,24,29.5818201344872
5.37233606842697,24,29.6409685989397
5.3859475618344,24,29.6837333615221
5.39955905524183,24,29.7032057619813
5.41317054864926,24,29.6962224458521
5.42678204205669,24,29.6639056148795
5.44039353546412,24,29.6114789361011
5.45400502887154,24,29.5473915075412
5.46761652227897,24,29.4819162513459
5.4812280156864,24,29.4254797603202
5.49483950909383,24,29.3870093264232
5.50845100250126,24,29.3725542896326
5.52206249590869,24,29.3843737591796
5.53567398931612,24,29.4206043313146
5.54928548272355,24,29.4755440366195
5.56289697613098,24,29.5405153399138
5.57650846953841,24,29.6051975665669
5.59011996294584,24,29.6592475130528
5.60373145635327,24,29.6939655088557
5.6173429497607,24,29.7037315405658
5.63095444316813,24,29.6869526986763
5.64456593657556,24,29.6463391717133
5.65817742998299,24,29.5884509707235
5.67178892339042,24,29.5226006578235
5.68540041679785,24,29.459318770044
5.69901191020528,24,29.4086571267765
5.71262340361271,24,29.3786109045479
5.72623489702014,24,29.3738953139
5.73984639042757,24,29.395240254438
5.753457883835,24,29.4392872539226
5.76706937724243,24,29.4990972440923
5.78068087064986,24,29.56520506495
5.79429236405729,24,29.627084049855
5.80790385746471,24,29.6748145266683
5.82151535087214,24,29.7006967985739
5.83512684427957,24,29.7005327604452
5.848738337687,24,29.6743388183732
5.86234983109443,24,29.6263494171584
5.87596132450186,24,29.5643066321803
5.88957281790929,24,29.4981708779506
5.90318431131672,24,29.4384921765656
5.91679580472415,24,29.3947263941146
5.93040729813158,24,29.373765331283
5.94401879153901,24,29.3788914321051
5.95763028494644,24,29.4092910153614
5.97124177835387,24,29.4601815864053
5.9848532717613,24,29.5235345593504
5.99846476516873,24,29.5893023026662
6.01207625857616,24,29.6469861452086
6.02568775198359,24,29.6873164244067
6.03929924539102,24,29.7037735701363
6.05291073879845,24,29.693681695333
6.06652223220588,24,29.658667061065
6.08013372561331,24,29.6043884692577
6.09374521902074,24,29.5395888193649
6.10735671242817,24,29.4746476227362
6.1209682058356,24,29.4198981805335
6.13457969924303,24,29.3839944648911
6.14819119265046,24,29.3725786265327
6.16180268605788,24,29.3874323007737
6.17541417946531,24,29.4262160668535
6.18902567287274,24,29.482824526697
6.20263716628017,24,29.5483113535854
6.2162486596876,24,29.6122661746687
6.22986015309503,24,29.6644540290203
6.24347164650246,24,29.6964689317301
6.25708313990989,24,29.7031252191732
6.27069463331732,24,29.6833337572948
6.28430612672475,24,29.6402927720071
6.29791762013218,24,29.5809520557499
6.31152911353961,24,29.5148519107955
6.32514060694704,24,29.4525546906346
6.33875210035447,24,29.4039479834583
6.3523635937619,24,29.3766972664046
6.36597508716933,24,29.3750763250174
6.37958658057676,24,29.3993295913762
6.39319807398419,24,29.4456415953621
6.40680956739162,24,29.5067134798711
6.42042106079905,24,29.5728739954768
6.43403255420648,24,29.6335798714609
6.44764404761391,24,29.6790919620707
6.46125554102134,24,29.7020634846496
6.47486703442877,24,29.6987659370833
6.4884785278362,24,29.6697238288323
6.50209002124363,24,29.6196320118099
6.51570151465106,24,29.556568030287
6.52931300805848,24,29.4906492417764
6.54292450146591,24,29.4323827287962
6.55653599487334,24,29.3909935058376
6.57014748828077,24,29.3729948408527
6.5837589816882,24,29.3812029932544
6.59737047509563,24,29.4143209602522
6.61098196850306,24,29.4671378840352
6.62459346191049,24,29.5313169481726
6.63820495531792,24,29.5966721729413
6.65181644872535,24,29.6527624831327
6.66542794213278,24,29.6905675832567
6.67903943554021,24,29.7039722370463
6.69265092894764,24,29.690794422954
6.70626242235507,24,29.6531607057544
6.7198739157625,24,29.597151802069
6.73348540916993,24,29.5317842500335
6.74709690257736,24,29.467520736547
6.76070839598479,24,29.4145785813766
6.77431988939222,24,29.3813199508701
6.78793138279965,24,29.3729680477324
6.80154287620708,24,29.3908234292056
6.81515436961451,24,29.4320755796583
6.82876586302194,24,29.4902284945618
6.84237735642937,24,29.5560861575417
6.8559888498368,24,29.6191712710988
6.86960034324423,24,29.6693801186903
6.88321183665165,24,29.6986197809512
6.89682333005908,24,29.7021511625699
6.91043482346651,24,29.6793915713364
6.92404631687394,24,29.6340198024943
6.93765781028137,24,29.5733592489259
6.9512693036888,24,29.5071561136904
6.96488079709623,24,29.445980970458
6.97849229050366,24,29.3995356900231
6.99210378391109,24,29.3751398325607
7.00571527731852,24,29.3766169277193
7.01932677072595,24,29.4037255215131
7.03293826413338,24,29.4522011357713
7.04654975754081,24,29.5144005281936
7.06016125094824,24,29.5804671842022
7.07377274435567,24,29.6398645243004
7.0873842377631,24,29.683056033527
7.10099573117053,24,29.7030649267076
7.11460722457796,24,29.6966411595967
7.12821871798539,24,29.6648161968559
7.14183021139282,24,29.6127343180394
7.15544170480025,24,29.5487898264142
7.16905319820768,24,29.4832340566923
7.18266469161511,24,29.4265079159961
7.19627618502254,24,29.3875857257511
7.20981284579653,24,29.3725986260635
7.22334950657052,24,29.3835937709359
7.23688616734451,24,29.4188561946524
7.2504228281185,24,29.4728971700408
7.26395948889249,24,29.5372751335143
7.27749614966648,24,29.6018770072334
7.29103281044048,24,29.6564876458856
7.30456947121447,24,29.6924154282351
7.31810613198846,24,29.703909524307
7.33164279276245,24,29.689117636869
7.34517945353644,24,29.6504022172922
7.35871611431043,24,29.5939502682339
7.37225277508442,24,29.5287489102836
7.38578943585841,24,29.4651180851832
7.39932609663241,24,29.4130621482467
7.4128627574064,24,29.3807125016509
7.42639941818039,24,29.3730938693294
7.43993607895438,24,29.3913790382922
7.45347273972837,24,29.4327212508168
7.46700940050236,24,29.490680459286
7.48054606127635,24,29.5561899177299
7.49408272205034,24,29.6189401398339
7.50761938282434,24,29.6689898417683
7.52115604359833,24,29.6983593892659
7.53469270437232,24,29.7023405185448
7.54822936514631,24,29.6802848667392
7.5617660259203,24,29.635718785508
7.57530268669429,24,29.5757584598459
7.58883934746828,24,29.5099351142262
7.60237600824227,24,29.4486476655833
7.61591266901627,24,29.4015135329043
7.62944932979026,24,29.3758827017633
7.64298599056425,24,29.3757301517939
7.65652265133824,24,29.401069972353
7.67005931211223,24,29.4479590251124
7.68359597288622,24,29.509086219102
7.69713263366021,24,29.574874058408
7.71066929443421,24,29.6349497107616
7.7242059552082,24,29.6797776477054
7.73774261598219,24,29.7021989401547
7.75127927675618,24,29.6986134687836
7.76481593753017,24,29.6695863732227
7.77835259830416,24,29.6197593169979
7.79188925907815,24,29.5570801626389
7.80542591985214,24,29.4914959605635
7.81896258062614,24,29.4333480431076
7.83249924140013,24,29.3917439994091
7.84603590217412,24,29.3731609067942
7.85957256294811,24,29.3804756595392
7.8731092237221,24,29.4125439781739
7.88664588449609,24,29.4643749981296
7.90018254527008,24,29.5278775702265
7.91371920604407,24,29.5930850745867
7.92725586681807,24,29.6496964866213
7.94079252759206,24,29.688709623838
7.95432918836605,24,29.7038843674992
7.96786584914004,24,29.6927791197237
7.98140250991403,24,29.6571651798154
7.99493917068802,24,29.602735583049
8.00847583146201,24,29.5381614308318
8.02201249223601,24,29.4736725738597
8.03554915301,24,29.4194179874491
8.04908581378399,24,29.3838799579567
8.06262247455798,24,29.3725825895747
8.07615913533198,24,29.3872699707414
8.08969579610597,24,29.4256538820963
8.10323245687996,24,29.4817573515032
8.11676911765395,24,29.5468103635197
8.13030577842794,24,29.6105846322644
8.14384243920194,24,29.6629861944738
8.15737909997593,24,29.6956675391631
8.17091576074992,24,29.7033933918754
8.18445242152391,24,29.684915110554
8.19798908229791,24,29.643185998835
8.2115257430719,24,29.5848721389019
8.22506240384589,24,29.519250141806
8.23859906461988,24,29.4566968009137
8.25213572539387,24,29.407037507101
8.26567238616787,24,29.3780225142014
8.27920904694186,24,29.3741551171573
8.29274570771585,24,29.3960258036444
8.30628236848984,24,29.440230785557
8.31981902926383,24,29.4998809465959
8.33335569003783,24,29.5656377121461
8.34689235081182,24,29.6271428964263
8.36042901158581,24,29.6746431513534
8.3739656723598,24,29.7005589213386
8.3875023331338,24,29.7007323781062
8.40103899390779,24,29.6751257420345
8.41457565468178,24,29.6278337221084
8.42811231545577,24,29.5664039713679
8.44164897622976,24,29.500593364428
8.45518563700376,24,29.4407888377244
8.46872229777775,24,29.3963661562377
8.48225895855174,24,29.3742467360715
8.49579561932573,24,29.3778581195506
8.50933228009973,24,29.4066304954976
8.52286894087372,24,29.4560865281481
8.53640560164771,24,29.5185105091654
8.5499422624217,24,29.5841135049922
8.56347892319569,24,29.6425418805234
8.57701558396969,24,29.6845129270316
8.59055224474368,24,29.703318586084
8.60408890551767,24,29.6959364742765
8.61762556629166,24,29.6635407335038
8.63116222706565,24,29.6113110725132
8.64469888783965,24,29.5475735161053
8.65823554861364,24,29.4824342895233
8.67177220938763,24,29.4261545807697
8.68530887016162,24,29.3875411970118
8.69884553093562,24,29.3726008701086
8.71238219170961,24,29.3836438583694
8.7259188524836,24,29.4189474875095
8.73945551325759,24,29.473016121444
8.75299217403158,24,29.5374037102085
8.76652883480558,24,29.6019957064214
8.78006549557957,24,29.6565784513941
8.79360215635356,24,29.6924645380212
8.80713881712755,24,29.7039096150307
8.82067547790155,24,29.6890691859812
8.83421213867554,24,29.6503134806897
8.84774879944953,24,29.5938358867421
8.86128546022352,24,29.5286274704528
